risk_rank,simulation_id,exposure_scenario_id,particle_id,polymer,size_um,size_class,shape,aging,charge,dose_level,daily_dose_unit,duration_days,gut_status,diet_state,particle_hazard_potential,interaction_risk_proxy,lymphatic_burden_index,macrophage_activation_score,ROS_score,cytokine_activation_score,systemic_inflammatory_spillover_score,immune_dysregulation_score,lymphatic_microplastic_immune_risk_index,final_risk_class,dominant_mechanistic_driver
86,SIM048077,EXP0072,MP0152,PE,0.05,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7704043110131039,0.7750517853250778,0.9957893893778096,0.8824205755142729,0.8760630642824626,0.8941889481360684,0.9054715456188637,0.912571184119545,0.8470676026454153,severe,lymphatic burden dominated
87,SIM048275,EXP0072,MP0350,PP,1.0,submicron-to-small,fiber,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7570772804161439,0.7710715814433867,0.9971071134199688,0.8831342194764712,0.8728292442022781,0.8922329223673493,0.9029358839741306,0.9113137452092446,0.8469815221729747,severe,lymphatic burden dominated
88,SIM048401,EXP0072,MP0476,PS,1.0,submicron-to-small,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.774455304144593,0.7779661423465634,0.9864291174731176,0.8884786668493448,0.8770914480911937,0.8931375748299266,0.9040927952561844,0.912361991277939,0.8469621339860243,severe,lymphatic burden dominated
89,SIM048104,EXP0072,MP0179,PE,0.1,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7687356342532092,0.7743670581409283,0.9958934072495478,0.8820266544940912,0.8755234349809613,0.8938588838789452,0.9052325172315829,0.9122699991720364,0.8467206150932404,severe,lymphatic burden dominated
90,SIM048346,EXP0072,MP0421,PS,0.05,nano-scale,fragment,oxidized,neutral,high,10.0,365,barrier-impaired,high-fat,0.7655380348349352,0.7766614394812505,0.9873246855688168,0.8853317520060437,0.8746938090743066,0.8922274497113354,0.9047583730565686,0.9110905334504661,0.846690815253175,severe,lymphatic burden dominated
91,SIM047411,EXP0071,MP0161,PE,0.05,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.7910218854977893,0.7729671030623003,0.9898483599030808,0.8920703929563067,0.8782476918699609,0.8897883709837023,0.8850333545598283,0.9107374609785133,0.8464852166253312,severe,lymphatic burden dominated
92,SIM048373,EXP0072,MP0448,PS,0.1,nano-scale,fragment,oxidized,neutral,high,10.0,365,barrier-impaired,high-fat,0.7638215014980837,0.7759763011867141,0.9877533082308488,0.8849628567386958,0.8742007736080976,0.8920643595867487,0.9045527218367414,0.9108970016457413,0.8464382354494009,severe,lymphatic burden dominated
93,SIM048344,EXP0072,MP0419,PS,0.05,nano-scale,fragment,UV-aged,negative,high,10.0,365,barrier-impaired,high-fat,0.7572880698213449,0.7781878905504312,0.9821583907743028,0.8883390319031831,0.8732443282436444,0.8904529736550065,0.9043180048977401,0.9100565129141714,0.8460219075034202,severe,lymphatic burden dominated
94,SIM047438,EXP0071,MP0188,PE,0.1,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.7889584411285665,0.7721070607511503,0.9898084667942392,0.8915635441332466,0.8775471703689011,0.8893639227619076,0.8844748764089977,0.9102904863987977,0.8459984013927296,severe,lymphatic burden dominated
95,SIM048371,EXP0072,MP0446,PS,0.1,nano-scale,fragment,UV-aged,negative,high,10.0,365,barrier-impaired,high-fat,0.7555503796811178,0.7774958476164409,0.982601837683676,0.8879668772880616,0.8727472680460207,0.8902946093864862,0.9041115621664908,0.9098646310995421,0.8457702757964896,severe,lymphatic burden dominated
96,SIM047673,EXP0071,MP0423,PS,0.05,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.8293256758995281,0.7873323801211647,0.9620339256787716,0.9031142897079709,0.8865583345329532,0.8898109472639188,0.8749015457775163,0.9097284611195879,0.8457323055879162,severe,lymphatic burden dominated
97,SIM048212,EXP0072,MP0287,PP,0.05,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.768179311013104,0.7734846581058098,0.9937361746018742,0.8816025521651097,0.8748265940292151,0.8934507646024403,0.9049230912596666,0.9116437228518959,0.8456085046334204,severe,lymphatic burden dominated
98,SIM047700,EXP0071,MP0450,PS,0.1,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.8275563796567434,0.7866768691231533,0.9627225625456568,0.9027697089633689,0.8861055901664582,0.8897549846572144,0.874814879859646,0.9096273579816392,0.8455796931494588,severe,lymphatic burden dominated
99,SIM048138,EXP0072,MP0213,PE,1.0,submicron-to-small,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7365428857665195,0.7680537285421835,0.9977330029816548,0.8825981412113063,0.8682578293951263,0.8905358572752924,0.9020072540401687,0.9095984753270138,0.8453490769718447,severe,lymphatic burden dominated
100,SIM048239,EXP0072,MP0314,PP,0.1,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7665106342532092,0.7727983304550996,0.9938562318984516,0.8812098887136802,0.8742895040209742,0.8931216088366132,0.9046838329906839,0.9113454962754349,0.8452635451947127,severe,lymphatic burden dominated
101,SIM047680,EXP0071,MP0430,PS,0.05,nano-scale,fiber,oxidized,neutral,high,10.0,365,barrier-impaired,normal,0.7861414213452105,0.7748639065373182,0.975802870996898,0.894483458144504,0.8759328145795154,0.8888691567984415,0.8707292750612131,0.9065685045516356,0.8447264325086511,severe,lymphatic burden dominated
102,SIM048075,EXP0072,MP0150,PE,0.05,nano-scale,fragment,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7493967926174371,0.7711010822356715,0.9947507146278344,0.8814388813572019,0.8708582273415235,0.892066166528024,0.9041780585085716,0.9102887258990403,0.8444420656892317,severe,lymphatic burden dominated
103,SIM047546,EXP0071,MP0296,PP,0.05,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.7887968854977891,0.7714942224485276,0.985372759500166,0.891030527939486,0.8765956732765592,0.888879937218395,0.880048762815467,0.9086746857726244,0.8443829411106604,severe,lymphatic burden dominated
104,SIM047707,EXP0071,MP0457,PS,0.1,nano-scale,fiber,oxidized,neutral,high,10.0,365,barrier-impaired,normal,0.78402042677393,0.7740035114386906,0.9762340362095664,0.8940148051250228,0.8753028820672131,0.8886401864161795,0.8703776211010614,0.9062885271414003,0.8443762835240377,severe,lymphatic burden dominated
105,SIM048102,EXP0072,MP0177,PE,0.1,nano-scale,fragment,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7477174505561671,0.7704035336435433,0.9948511749586876,0.8810401926954745,0.8703125537758033,0.8917317668021496,0.9039348854680941,0.9099833598063392,0.8440853784504587,severe,lymphatic burden dominated
106,SIM048132,EXP0072,MP0207,PE,1.0,submicron-to-small,fragment,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.7670364944651169,0.7707939644935716,0.9945853773875148,0.8811889556772401,0.8740042638619463,0.8924446684944267,0.9034688057730418,0.9110905916649773,0.8440417246921592,severe,lymphatic burden dominated
107,SIM048273,EXP0072,MP0348,PP,1.0,submicron-to-small,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7343178857665196,0.7664617616930064,0.9959341984800828,0.8818001830850992,0.8670617550009239,0.8898122062331064,0.9014553183582537,0.9087180294552831,0.8439225760760642,severe,lymphatic burden dominated
108,SIM047573,EXP0071,MP0323,PP,0.1,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.7867334411285665,0.7706321884608976,0.9853728276765475,0.89052724420538,0.8759019119883783,0.8884581996548164,0.8795250036878767,0.9082406177088819,0.8439044772459207,severe,lymphatic burden dominated
109,SIM047678,EXP0071,MP0428,PS,0.05,nano-scale,fiber,UV-aged,negative,high,10.0,365,barrier-impaired,normal,0.7778851770062052,0.7763885545367353,0.969287546897024,0.8973544810437625,0.8742385754749424,0.8869200273842721,0.8658972561685496,0.9045866077863686,0.8435521495282093,severe,lymphatic burden dominated
110,SIM047705,EXP0071,MP0455,PS,0.1,nano-scale,fiber,UV-aged,negative,high,10.0,365,barrier-impaired,normal,0.7757387722475753,0.7755196404932468,0.9697494077193888,0.8968831535700987,0.873606080335853,0.8866978638525752,0.8654962354089213,0.9043039326299225,0.8432031969273076,severe,lymphatic burden dominated
111,SIM047409,EXP0071,MP0159,PE,0.05,nano-scale,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,normal,0.7700112070747386,0.7690115657735049,0.9865412160603612,0.8908603206212926,0.8726327043730162,0.8874849470377799,0.8796299285247805,0.9073867963081653,0.8431883619427244,severe,lymphatic burden dominated
112,SIM047735,EXP0071,MP0485,PS,1.0,submicron-to-small,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.7919949138656114,0.7743864808857246,0.9719258769037727,0.8964762663456671,0.8766545575106954,0.8881408922674889,0.8655773063772331,0.9057865574520949,0.8430085381404212,severe,lymphatic burden dominated
113,SIM048210,EXP0072,MP0285,PP,0.05,nano-scale,fragment,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7471717926174369,0.769533285046469,0.9926728467791952,0.8806182477055579,0.8696171739415856,0.8913258852786744,0.9036290123150957,0.9093561960050072,0.8429773976551833,severe,lymphatic burden dominated
114,SIM047436,EXP0071,MP0186,PE,0.1,nano-scale,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,normal,0.7679349283681511,0.7681356051277215,0.9864919502789564,0.8903471194686327,0.8719238865219225,0.8870547697299085,0.8790595743610934,0.9069326859005455,0.8426881158950281,severe,lymphatic burden dominated
115,SIM048237,EXP0072,MP0312,PP,0.1,nano-scale,fragment,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7454924505561671,0.7688341176621913,0.992789799025476,0.8802208578956087,0.8690741171350312,0.8909924256845607,0.9033856110083552,0.9090538762121534,0.8426228167668319,severe,lymphatic burden dominated
116,SIM048267,EXP0072,MP0342,PP,1.0,submicron-to-small,fragment,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.764811494465117,0.7692076174126629,0.992737815168565,0.8803873380122079,0.8728006343309026,0.8917184248376542,0.9029177967617943,0.9102012784671579,0.8426096499092118,severe,lymphatic burden dominated
117,SIM048482,EXP0072,MP0557,PVC,0.05,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7841417908969991,0.78195014213611,0.9650592693491884,0.884613029023142,0.8753470238295997,0.8860161744281949,0.9008695941577908,0.9060545286551408,0.8423277933817575,severe,lymphatic burden dominated
118,SIM047943,EXP0072,MP0018,PET,0.05,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.7907068330387597,0.7875784648204089,0.9535143703087552,0.8890536526995518,0.876835689591171,0.8844847063647581,0.8964650224218921,0.9046410756458504,0.8423020664190483,severe,lymphatic burden dominated
119,SIM047277,EXP0071,MP0027,PET,0.05,nano-scale,fiber,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.8113023729231443,0.7860718162890199,0.9469612289767226,0.9029229637652538,0.8802780401955052,0.8838953699965024,0.852183013815129,0.9013361070051991,0.8422200800278216,severe,lymphatic burden dominated
120,SIM047970,EXP0072,MP0045,PET,0.1,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.788963864478805,0.7869047470118873,0.9542539451980312,0.8887111671498309,0.8763936893838749,0.8844334050694121,0.8964145986359345,0.9045562881073165,0.8421446404928199,severe,lymphatic burden dominated
121,SIM048509,EXP0072,MP0584,PVC,0.1,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7824199618797563,0.7812711536891624,0.9655930537166116,0.8841768528637448,0.8748494596236556,0.8858847171016644,0.9007292611108544,0.9058789736645432,0.8420932912390237,severe,lymphatic burden dominated
122,SIM048399,EXP0072,MP0474,PS,1.0,submicron-to-small,fragment,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7517083352115885,0.7734069272101691,0.9795074362268148,0.8852294381258441,0.8698972752762455,0.8874028362021932,0.9019624158848618,0.9073341049694499,0.8420416802080077,severe,lymphatic burden dominated
123,SIM047304,EXP0071,MP0054,PET,0.1,nano-scale,fiber,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.8091496316238465,0.7852257393692375,0.9477627296090254,0.9024895700653255,0.8797100878307053,0.8837975827055722,0.8521068253544727,0.90119958215372,0.8419887709291721,severe,lymphatic burden dominated
124,SIM047816,EXP0071,MP0566,PVC,0.05,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.8047436060554244,0.780345306618197,0.956964086207826,0.8980877268618994,0.8784259729311306,0.8849126258179847,0.858551783154933,0.9025602801680553,0.8418549846512519,severe,lymphatic burden dominated
125,SIM047843,EXP0071,MP0593,PVC,0.1,nano-scale,fiber,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.8026162493136665,0.7794925872177337,0.9576024620149328,0.8976404795176485,0.8778334448593308,0.8847571600329787,0.8583227371642581,0.9023568602318676,0.8415681712013803,severe,lymphatic burden dominated
126,SIM047466,EXP0071,MP0216,PE,1.0,submicron-to-small,fiber,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.7846240380924281,0.7669044021417597,0.9844842843012076,0.8895670586472996,0.8743041788047864,0.8869753597687686,0.8767016549443032,0.9068934653839034,0.8412164277936973,severe,lymphatic burden dominated
127,SIM048543,EXP0072,MP0618,PVC,1.0,submicron-to-small,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,high-fat,0.7498040095028102,0.7751025927320587,0.9685269458112034,0.8849970175087384,0.8677602816089611,0.8848203386949441,0.8911303834910423,0.9031341558561451,0.8411422285815057,severe,lymphatic burden dominated
128,SIM047544,EXP0071,MP0294,PP,0.05,nano-scale,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,normal,0.7677862070747385,0.7675380086170343,0.9820391594900584,0.8898176635700417,0.87097577664753,0.8865742716394842,0.8746536217262935,0.9053199249205454,0.8410805876326976,severe,lymphatic burden dominated
129,SIM048438,EXP0072,MP0513,PS,5.0,small microplastic,fiber,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.77970862916401,0.7778144881572906,0.961190580067702,0.8910248052711399,0.8743116130596863,0.8862081999719686,0.8861261584548821,0.9047016035459637,0.8408716444984401,severe,lymphatic burden dominated
130,SIM048082,EXP0072,MP0157,PE,0.05,nano-scale,fiber,UV-aged,neutral,high,10.0,365,barrier-impaired,high-fat,0.7062397123508193,0.758419791000187,1.0,0.8719141968240349,0.8586595899456223,0.885567244846154,0.9009229060539373,0.9040991441854865,0.840853077382287,severe,lymphatic burden dominated
131,SIM047571,EXP0071,MP0321,PP,0.1,nano-scale,fiber,UV-aged,positive,high,10.0,365,barrier-impaired,normal,0.7657099283681513,0.766660034631954,0.9820308503784024,0.8893081223565114,0.870273893470904,0.8861468787711281,0.8741186791846166,0.9048790200733267,0.8405889138431056,severe,lymphatic burden dominated
132,SIM047403,EXP0071,MP0153,PE,0.05,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.7959192814162508,0.7691046240604711,0.9841739185555888,0.8883250397393043,0.8768535967443882,0.8884086956580652,0.8833443451835074,0.9085275722639226,0.8405168096631639,severe,lymphatic burden dominated
133,SIM048109,EXP0072,MP0184,PE,0.1,nano-scale,fiber,UV-aged,neutral,high,10.0,365,barrier-impaired,high-fat,0.7042278670922247,0.7575105209064329,0.9997769653755914,0.8711075068831977,0.8578444313555345,0.885028224077756,0.9005849738316389,0.9035510281798219,0.8402282823184504,severe,lymphatic burden dominated
134,SIM047430,EXP0071,MP0180,PE,0.1,nano-scale,fragment,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.7942292915226372,0.7684310080205724,0.9842566729181106,0.8879281255841902,0.8763073236218244,0.8880770802871268,0.8830054849414585,0.9082059437372528,0.8401712067145606,severe,lymphatic burden dominated
135,SIM048537,EXP0072,MP0612,PVC,1.0,submicron-to-small,fragment,oxidized,positive,high,10.0,365,barrier-impaired,high-fat,0.7803439510686688,0.7777907004782448,0.9646687344098684,0.883053770144659,0.8732412041227482,0.884437301684497,0.8976652314306985,0.9044619254710323,0.8394750578931645,severe,lymphatic burden dominated
136,SIM047950,EXP0072,MP0025,PET,0.05,nano-scale,fiber,oxidized,neutral,high,10.0,365,barrier-impaired,high-fat,0.7475305399351885,0.7750328546455655,0.9635322603358782,0.8752951187743073,0.8640990333903573,0.8815775138995081,0.8920010498968043,0.8990035573950911,0.8392852223470378,severe,lymphatic burden dominated
137,SIM047601,EXP0071,MP0351,PP,1.0,submicron-to-small,fiber,oxidized,positive,high,10.0,365,barrier-impaired,normal,0.7823990380924283,0.7654094718281544,0.9804653012138042,0.888568083355539,0.8727295596276913,0.8860980580025077,0.8721125842600058,0.9049780729653301,0.8392100636041376,severe,lymphatic burden dominated
138,SIM047672,EXP0071,MP0422,PS,0.05,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.8038105980424504,0.7764357397474103,0.9605830022291336,0.8941782102064288,0.87731305200082,0.8838322890520589,0.8697298792867865,0.9034317013967352,0.8390322639300073,severe,lymphatic burden dominated
139,SIM047699,EXP0071,MP0449,PS,0.1,nano-scale,fragment,oxidized,negative,high,10.0,365,barrier-impaired,normal,0.8020623553643602,0.7757682364839923,0.9612027415943494,0.8938273759604203,0.8768504672864166,0.8837488455079239,0.8696019712861834,0.90330532234278,0.8388489306620616,severe,lymphatic burden dominated
140,SIM047977,EXP0072,MP0052,PET,0.1,nano-scale,fiber,oxidized,neutral,high,10.0,365,barrier-impaired,high-fat,0.7454414529037053,0.7741505513815636,0.963844812968554,0.8745990878383018,0.8633861190220848,0.8812689810525164,0.891659244810067,0.8986281475873088,0.8388389196645939,severe,lymphatic burden dominated
141,SIM048005,EXP0072,MP0080,PET,1.0,submicron-to-small,fiber,oxidized,negative,high,10.0,365,barrier-impaired,high-fat,0.7536107229001493,0.7743058868691696,0.9618538778943996,0.8791962874044612,0.8657302481395405,0.8817412785858185,0.8885277657227507,0.8995592381144407,0.8383299448139145,severe,lymphatic burden dominated
142,SIM048139,EXP0072,MP0214,PE,1.0,submicron-to-small,fiber,oxidized,neutral,high,10.0,365,barrier-impaired,high-fat,0.7213238018910275,0.7559386260081242,0.9982809183520692,0.8687041603845199,0.8598436790666493,0.8843924842550546,0.8993486201102182,0.9032044062365406,0.8382045448800902,severe,lymphatic burden dominated
